id,name,time,utc_offset,group_id,venue_id,status
"218940527","LCFUG Meetup - 16th December 2014",1418752800000,0,14212632,19768252,"past"
"219198264","LondonLinuxDrinks",1418754600000,0,8672662,5248032,"past"
"213398342","Internet of Things Meetup 39: Christmas Showcase",1418756400000,0,2590642,22975522,"past"
"dndfrkysqbvb","Open Night @ Create Space",1418756400000,0,12952892,17492492,"past"
"218798251","ZF Show and Tell",1418841000000,0,4580712,,"past"
"218625235","The First Annual Open IoT London Christmas Party and Chrimbo Thing Demo Night",1418841000000,0,17915572,23474320,"past"
"qrztxkysqbbc","Let's Talk Bitcoin Blockchain with BitNation! (google hangout)",1419073200000,0,16733732,,"past"
"dndfrkysqbfc","Open Night @ Create Space",1419361200000,0,12952892,17492492,"past"
"xwtzclysqbfc","Coding Dojo - Kata",1419361200000,0,18210142,14450492,"past"
"dndfrkysqbnc","Open Night @ Create Space",1419966000000,0,12952892,17492492,"past"
"qrztxkytcbfb","Let's Talk Bitcoin Blockchain with BitNation! (google hangout)",1420282800000,0,16733732,,"past"
"qvffxkytcbhb","Data Science Speakers Club",1420482600000,0,8931222,23082262,"past"
"dndfrkytcbjb","Open Night @ Create Space",1420570800000,0,12952892,17492492,"past"
"218940249","Docker London, January 2015",1420570800000,0,9532522,21123582,"past"
"219487668","London Review Bookshop - Customer Evening",1420653600000,0,16323952,2426141,"past"
"218419382","Tech Startups and New Ideas Night",1420653600000,0,12983892,23526916,"past"
"218954376","Data Science Medley - Julia, Docker and Convolutional Neural Network",1420655400000,0,6709082,23503401,"past"
"219533680","#blockchain, #legalhack, smart contract and (naturally) drinks meetup",1420660800000,0,18288573,23547514,"past"
"mrmpdlytcblb","Create Night",1420743600000,0,12952892,17492492,"past"
"218577694","Silence and Noise",1420743600000,0,16323952,3758272,"past"
"219578078","Bitnation Pangea Ambassadors Network (via Google Hangout) ",1420905600000,0,16733732,20315732,"past"
"219330292","The skeptics guide to drugs in sport",1421087400000,0,16323952,981847,"past"
"219547920","January 2015 Meetup",1421173800000,0,2467322,13032532,"past"
"210724042","CoreOS London January 2015 Meetup",1421175600000,0,16952992,22197232,"past"
"dndfrkytcbrb","Open Night @ Create Space",1421175600000,0,12952892,17492492,"past"
"219534039","DEVELOPER EVENT: Decerver Tutorial (Hangouts on Air)",1421175600000,0,18288573,23571312,"past"
"219330228","Journocoders workshop: Scraping with Python",1421175600000,0,11274032,23533498,"past"
"219775341","R Coding dojo",1421258400000,0,1594526,6741752,"past"
"219038939","Hibernate Search 5: Adding Full-Text Query Super-Powers to Your JPA!",1421258400000,0,1600595,1040306,"past"
"219020793","London PUG Meetup",1421344800000,0,10221112,19496922,"past"
"219374261","Meeting at CADventure",1421344800000,0,8563832,867750,"past"
"218972643","2nd OpenDaylight and SDN meetup",1421346600000,0,3747522,19136882,"past"
"mrmpdlytcbtb","Create Night",1421348400000,0,12952892,17492492,"past"
"219676971","BOSTON: #legalhack, #smartcontract and drinks meetup - 16/1/15 at 8PM EST",1421438400000,0,18288573,,"past"
"219628622","Drinks",1421438400000,0,12680282,1215891,"past"
"qrztxkytcbwb","Let's Talk Bitcoin Blockchain with BitNation! (google hangout)",1421494200000,0,16733732,,"past"
"rqjsdlytcbkc","Bitnation Pangea Ambassadors Network (via Google Hangout)",1421510400000,0,16733732,20315732,"past"
"rqjsdlytcbwb","Bitnation Pangea Ambassadors Network (via Google Hangout)",1421510400000,0,16733732,20315732,"past"
"qvffxkytcbzb","Data Science Speakers Club",1421692200000,0,8931222,23082262,"past"
"219494858","January 2015 LN Enterprise Tech Meetup",1421694000000,0,4455882,1470768,"past"
"219560383","Seminar: 3D Stereo Imaging",1421778600000,0,18290651,23560821,"past"
"219291853","London Internet of Things Meetup 40",1421780400000,0,2590642,22975522,"past"
"dndfrkytcbbc","Open Night @ Create Space",1421780400000,0,12952892,17492492,"past"
"xwtzclytcbbc","Coding Dojo - Kata",1421780400000,0,18210142,23537674,"past"
"219615591","1st Python for Quant Finance Hack Day",1421834400000,0,13958342,17891112,"past"
"219691064","5th Python for Quant Finance Meetup",1421863200000,0,13958342,17891112,"past"
"219637850","Facebook React January Meetup",1421865000000,0,14538032,,"past"
"219932447","Microservices for Speed",1421865000000,0,13854122,805913,"past"
"219783782","Microservices for Speed",1421865000000,0,1350857,1040306,"past"
"219168477","PostgreSQL 9.4 new features (H. Rolph) & Postgres full-text search (R Belaid)",1421866800000,0,2019081,15522402,"past"
"219825174","Meet A Mentor - University College London",1421951400000,0,10337842,23573133,"past"
"mrmpdlytcbdc","Create Night",1421953200000,0,12952892,17492492,"past"
"219534009","LONDON: #blockchain, #legalhack and #smartcontract meetup",1421955000000,0,18288573,22232602,"past"
"rqjsdlytcbgc","Bitnation Pangea Ambassadors Network (via Google Hangout)",1422115200000,0,16733732,20315732,"past"
"219642609","ScrumMaster Course: Certified ScrumMaster Estimation & Planning by Martine Devos",1422262800000,0,1350857,1040306,"past"
"218889586","London Counterparty Meetup",1422297000000,0,14040962,20244122,"past"
"219674562","Backbone + React",1422383400000,0,7470912,23502554,"past"
"219938882","Group Programming: 3D Stereo Calibration Using OpenCV and MATLAB",1422383400000,0,18290651,23560821,"past"
"219081563","Project Leadership: How do we create a highly engaged team of critical thinkers?",1422383400000,0,1350857,1040306,"past"
"dndfrkytcbkc","Open Night @ Create Space",1422385200000,0,12952892,17492492,"past"
"219826750","Meeting the challenges of modern mobile messaging with XMPP - Michal Slaski",1422469800000,0,1512314,9325252,"past"
"206135892","AWS meetup #13",1422469800000,0,3034712,23583745,"past"
"219640428","Second Ever Open IoT London Meetup",1422469800000,0,17915572,23474320,"past"
"219644923","Martine Devos' Certified Scrum Product Owner Course",1422522000000,0,1350857,1040306,"past"
"219557202","Data Science in the Cloud",1422556200000,0,6709082,23595723,"past"
"215354512","January Meetup",1422556200000,0,6766032,16596702,"past"
"219345871","Ionic UK Launch Event",1422556200000,0,18263507,5588392,"past"
"219665046","Microsoft update on SQL Support in Azure",1422558000000,0,3118992,1062684,"past"
"mrmpdlytcbmc","Create Night",1422558000000,0,12952892,17492492,"past"
"219313035","'The Terror of London'....",1422559800000,0,16323952,10700952,"past"
"dfbnvhysqbbc","Monthly Meetup - Coffee and Chat",1422702000000,0,10337842,,"past"
"rqjsdlytcbpc","Bitnation Pangea Ambassadors Network (via Google Hangout)",1422720000000,0,16733732,20315732,"past"
"218910553","Monday 2nd February - MarkLogic 8: Have fun with your data!",1422896400000,0,14546832,20641162,"past"
"qvffxkytdbdb","Data Science Speakers Club",1422901800000,0,8931222,23082262,"past"
"220026565","1st Meetup of 2015 for Polish Developers in London",1422988200000,0,12070462,17636092,"past"
"dndfrkytdbfb","Open Night @ Create Space",1422990000000,0,12952892,17492492,"past"
"218419692","Tech Startups and New Ideas Night",1423072800000,0,12983892,19862822,"past"
"219960188","Mesosphere Datacenter Operating System (DCOS) and building frameworks with Mesos",1423074600000,0,15980712,23592071,"past"
"219820648","FEBRUARY MAGENTO MEETUP: live Magicento demo, plus something new from DotMailer",1423076400000,0,1582377,,"past"
"219275200","Big Data Event in Stevenage",1423161000000,0,6315162,20156272,"past"
"mrmpdlytdbhb","Create Night",1423162800000,0,12952892,17492492,"past"
"220037638","LONDON:  Groundhog Day celebration & #blockchain #lawhac­k #smartcontract social",1423164600000,0,18288573,23615919,"past"
"215604292","Friday Lates: Swing Out at the Wallace",1423245600000,0,16323952,21765132,"past"
"219979786","#BeerGarageHack",1423245600000,0,4558132,18624412,"past"
"219129538","Swing Out at the Wallace - Second Chance",1423245600000,0,16323952,21765132,"past"
"rqjsdlytdbkb","Bitnation Pangea Ambassadors Network (via Google Hangout)",1423324800000,0,16733732,20315732,"past"
"219585496","February 2015 LN Enterprise Tech Meetup",1423508400000,0,4455882,1470768,"past"
"dndfrkytdbnb","Open Night @ Create Space",1423594800000,0,12952892,17492492,"past"
"220348374","R Coding dojo",1423677600000,0,1594526,6741752,"past"
"220294345","February Big Data 4 Enterprise Meetup with Beer and Snacks",1423677600000,0,2907972,,"past"
"220247727","Inter-group tech talks meet",1423679400000,0,12070462,17636092,"past"
"220122356","3D Printing Within Architecture",1423765800000,0,16323952,21479352,"past"
"219956459","Silent film screening.....",1423767600000,0,16323952,4251062,"past"
"mrmpdlytdbqb","Create Night",1423767600000,0,12952892,17492492,"past"
"219911059","Journocoders workshop: Mapping with Leaflet",1423769400000,0,11274032,23533498,"past"
"qrztxkytdbsb","International relations with BitNation! (google hangout)",1423827000000,0,16733732,,"past"
"rqjsdlytdbsb","Bitnation Pangea Ambassadors Network (via Google Hangout)",1423929600000,0,16733732,20315732,"past"
"219743073","Art - Curry at the Watermans",1424003400000,0,16323952,13167712,"past"
"219643732","ScrumMaster Course: Certified ScrumMaster Estimation & Planning by Martine Devos",1424077200000,0,1350857,1040306,"past"
"qvffxkytdbvb","Data Science Speakers Club",1424111400000,0,8931222,23082262,"past"
"219959289","Private Viewing - Kim Lim",1424196000000,0,16323952,725459,"past"
"220437844","Developer Sessions On Tour (Waterloo)",1424197800000,0,10534252,9431172,"past"
"220454295","Data Science & the Facebook Graph",1424197800000,0,3183732,4233352,"past"
"dndfrkytdbwb","Open Night @ Create Space",1424199600000,0,12952892,17492492,"past"
"219979237","London Internet of Things Meetup 41",1424199600000,0,2590642,22975522,"past"
"220247785","Code & (Beer | Coffee)",1424199600000,0,15390012,20966752,"past"
"220321649","Webinar: Modern DevOps with Docker in 2015",1424282400000,0,9532522,12012142,"past"
"220356229","Our first 2015 Meetup",1424284200000,0,1731903,805913,"past"
"220296004","February London React User Group",1424284200000,0,14538032,23618046,"past"
"220297780","New Year, New Django",1424286000000,0,1830801,14997342,"past"
"219645016","Martine Devos' Certified Scrum Product Owner Course",1424336400000,0,1350857,1040306,"past"
"218891150","Building a Firefox OS Application - Hands-On Tutorial with New Features",1424368800000,0,4660692,11044852,"past"
"219936863","London PUG Meetup",1424368800000,0,10221112,19496922,"past"
"220321985","Wearables February!",1424370600000,0,17915572,23474320,"past"
"220503169","Dorkbot.....",1424372400000,0,16323952,1459239,"past"
"mrmpdlytdbzb","Create Night, Soft Circuits Edition",1424372400000,0,12952892,17492492,"past"
"220482835","Drinks at Tate Modern",1424458800000,0,12680282,11818032,"past"
"220346136","IDinLondon Conference",1424512800000,0,12070462,23474320,"past"
"dfbnvhytdbcc","Monthly Meetup - Coffee and Chat",1424516400000,0,10337842,,"past"
"212859542","This Happened London #20",1424527200000,0,14556362,10375152,"past"
"rqjsdlytdbcc","Bitnation Pangea Ambassadors Network (via Google Hangout)",1424534400000,0,16733732,20315732,"past"
"218889597","London Counterparty Meetup",1424716200000,0,14040962,20244122,"past"
"220479213","February 2015 meetup",1424802600000,0,11409312,,"past"
"220162651","Data Crazy 2015 @ The Trampery!",1424802600000,0,3648652,23589891,"past"
"dndfrkytdbgc","Open Night @ Create Space",1424804400000,0,12952892,17492492,"past"
"220507715","Sharing MedTech Ideas!",1424804400000,0,18290651,23560821,"past"
"197469412","Free Webinar: Data Visualization - How to unlock value in Data",1424807100000,0,6315162,6858902,"past"
"219878924","Transport Analytics: Using Big Data to Improve Efficiencies in Logistics",1424887200000,0,8931222,23578130,"past"
"220561988","Cloud Foundry Workshop: Deploying your first app on Cloud Foundry",1424889000000,0,3531972,17997452,"past"
"220344999","Hadoop Users Group UK Social (26 Feb 2015)",1424973600000,0,2467322,23500874,"past"
"220075712","Objects of Desire",1424973600000,0,16323952,5264182,"past"
"220026692","The Crafty Consultant's Guide to Consulting Craftily in DevOps - Daniel Bryant",1424975400000,0,10534252,6974102,"past"
"220135802","London d3.js 2015 Feb Meetup",1424977200000,0,12310442,23602107,"past"
"219955114","LOPUG Meetup on Thursday 26th February, 7pm onwards",1424977200000,0,3531972,10185422,"past"
"mrmpdlytdbjc","Create Night",1424977200000,0,12952892,17492492,"past"
"220555425","Freeloaders on the land",1425321000000,0,16323952,981847,"past"
"qvffxkytfbdb","Data Science Speakers Club",1425321000000,0,8931222,23082262,"past"
"219406311","SaltConf15 in Salt Lake City",1425373200000,0,17173692,23538582,"past"
"220638006","Eris Industries @ Coinscrum London",1425407400000,0,18288573,23651180,"past"
"wmqwflytfbfb","Developing An Intra-Oral Smart Camera",1425407400000,0,18290651,23560821,"past"
"220145735","Docker London, March 2015",1425407400000,0,9532522,21183272,"past"
"dndfrkytfbfb","Open Night @ Create Space",1425409200000,0,12952892,17492492,"past"
"220437206","Data Analytics in the Cloud",1425409200000,0,3118992,23643130,"past"
"218622275","Big Data for Social Good Challenge (See Details for Start/End)",1425423600000,0,9516272,23442562,"past"
"218420152","Tech Startups and New Ideas Night",1425492000000,0,12983892,23604777,"past"
"219918441","Geospatial Apps with Open Data",1425492000000,0,14991272,23572184,"past"
"220112097","API design, Versioning and migration",1425493800000,0,13854122,805913,"past"
"frvtflytfbgb","KINECT_TRACKING PROJECT",1425495600000,0,18290651,23560821,"past"
"220554797","SOCIAL: This time with devs! (Casey and Andreas)",1425495600000,0,18288573,23615919,"past"
"215160382","The Challenges of Enterprise DevOps for Finance Technology",1425578400000,0,17769592,11629722,"past"
"220093396","Performance Optimizations in the Wild",1425580200000,0,1350857,1040306,"past"
"lrvtflytfbhb","OneData Project: Merge -  Display -  Record - Process Medical Data",1425580200000,0,18290651,23560821,"past"
"220754934","6th Spark London Meetup",1425580200000,0,13722842,8764022,"past"
"mrmpdlytfbhb","Create Night",1425582000000,0,12952892,17492492,"past"
"220028576","hackameetup Launch Party",1425582000000,0,18370158,11698192,"past"
"220478079","Integrate Everything across the Enterprise Technical Workshop",1425632400000,0,8118552,12919932,"past"
"219690038","Friday Lates: UAL Takeover",1425664800000,0,16323952,21765132,"past"
"220522693","(DATE CHANGE) DEVELOPER EVENT, DAPP RELEASE: Lern2Decerver with Andreas Olofsson",1425666600000,0,18288573,19822202,"past"
"rqjsdlytfbkb","Bitnation Pangea Ambassadors Network (via Google Hangout) GMT 1600hrs",1425744000000,0,16733732,20315732,"past"
"219643149","Allan Kelly's Essential Agile for Business Analysts",1425891600000,0,1350857,1040306,"past"
"221014659","1st Quant Lunch",1425904200000,0,13958342,23686356,"past"
"220651256","6th Python for Quant Finance Meetup",1425924000000,0,13958342,1577132,"past"
"220032927","3rd OpenDaylight and SDN meetup",1425927600000,0,3747522,19136882,"past"
"219911000","Behavioral Analytics Presented by the CEOs of CoolaData and 90min",1426006800000,0,14061362,23580931,"past"
"220943409","Behavioral Analytics Presented by the CEOs of CoolaData and 90min",1426006800000,0,11470362,23580931,"past"
"220941986","March 2015 Meetup",1426012200000,0,2467322,23679585,"past"
"dndfrkytfbnb","Open Night @ Create Space",1426014000000,0,12952892,17492492,"past"
"220600563","CoreOS London March 2015 Meetup",1426014000000,0,16952992,7830522,"past"
"219642926","Whole Team Approach to Agile Testing with Janet Gregory",1426064400000,0,1350857,1040306,"past"
"221026061","R Coding dojo",1426096800000,0,1594526,6741752,"past"
"220732589","Augmented Reality Workshop & Cocktail Party",1426096800000,0,18214876,22321632,"past"
"220575825","Red Hat OpenStack Technical Workshop",1426150800000,0,8118552,23471411,"past"
"220003498","Post-MWC Roundup: Commercial Info / New Features / Lightning Talks",1426183200000,0,4660692,11044852,"past"
"220093492","The Trouble with models - specifically the agile testing quadrants",1426185000000,0,1350857,1040306,"past"
"220602852","IoT architectures and a real example of IoT solar plant monitoring",1426186800000,0,17849372,23681811,"past"
"mrmpdlytfbqb","Create Night",1426186800000,0,12952892,17492492,"past"
"220738380","Journocoders workshop: Sending email like Snowden",1426186800000,0,11274032,23533498,"past"
"220326328","What is Evidence?",1426186800000,0,16323952,3758272,"past"
"lrvtflytfbqb","OneData Project: Merge -  Display -  Record - Process Medical Data",1426186800000,0,18290651,23560821,"past"
"qrztxkytcbpc","Bitcoin Cryptoledger Technologies by  BitNation!",1426246200000,0,16733732,,"past"
"220884531","Getting started with machine learning for trading.",1426269600000,0,4474342,,"past"
"221102477","Live Online IoT - End to End Training",1426339800000,0,18493278,,"past"
"tmtcglytfbtb","Introduction2Bitnation",1426435200000,0,16733732,20315732,"past"
"219643792","ScrumMaster Course: Certified ScrumMaster Estimation & Planning by Martine Devos",1426496400000,0,1350857,1040306,"past"
"221149673","SleepSense - Designing  a system architecture for real time monitoring",1426521600000,0,18290651,23699457,"past"
"qvffxkytfbvb","Data Science Speakers Club",1426530600000,0,8931222,23082262,"past"
"219585520","March (Irish Themed) 2015 LN Enterprise Tech Meetup",1426532400000,0,4455882,1470768,"past"
"220554346","DDM Forum London",1426584600000,0,11470362,22045772,"past"
"221149834","SleepSense - Building  a real time monitoring sensor network",1426597200000,0,18290651,23699457,"past"
"220862010","Developer Sessions On Tour (Islington)",1426617000000,0,10534252,23665066,"past"
"220968297","Bacterial cell walls.....",1426617000000,0,16323952,1269832,"past"
"wmqwflytfbwb","Developing an intra-oral smart camera",1426617000000,0,18290651,23560821,"past"
"wmqwflytfbnb","Developing an intra-oral smart camera",1426617000000,0,18290651,23560821,"past"
"dndfrkytfbwb","Open Night @ Create Space",1426618800000,0,12952892,17492492,"past"
"220601761","London Internet of Things Meetup 42 (St Patrick's Day Special)",1426618800000,0,2590642,22975522,"past"
"221149874","SleepSense - Building  a real time monitoring sensor network",1426683600000,0,18290651,23699457,"past"
"220923028","Using Erlang to power the Internet of Things",1426703400000,0,1512314,9325252,"past"
"frvtflytfbxb","KINECT_TRACKING PROJECT",1426705200000,0,18290651,23560821,"past"
"frvtflytfbpb","KINECT_TRACKING PROJECT",1426705200000,0,18290651,23560821,"past"
"221147559","{% block django_meetup %} {% cycle 'beer' 'django' 'beer' %} {% endblock %}",1426705200000,0,1830801,14997342,"past"
"219645063","Martine Devos' Certified Scrum Product Owner Course",1426755600000,0,1350857,1040306,"past"
"219945658","Opening Night Reception - Asia House Fair",1426788000000,0,16323952,725459,"past"
"221027193","London Puppet User Group Meetup",1426788000000,0,10221112,19496922,"past"
"220921266","AngularJS 1.x the right way - Tim Ruffles",1426788900000,0,10534252,5588392,"past"
"219865583","March Meeting about 3D Printing at Cadventure",1426789800000,0,8563832,867750,"past"
"mrmpdlytfbzb","Create Night",1426791600000,0,12952892,17492492,"past"
"220823079","Solar Eclipse",1426842000000,0,16323952,21603952,"past"
"dfbnvhytfbcc","Monthly Meetup - Coffee and Chat",1426935600000,0,10337842,,"past"
"tmtcglytfbdc","Introduction2Bitnation",1427040000000,0,16733732,20315732,"past"
"220933336","Docker's 2nd Birthday Celebration",1427132700000,0,9532522,1236675,"past"
"220371487","Data Science with SQL *A Strata London Free Pass Giveaway*",1427136300000,0,6709082,8726152,"past"
"221108665","Hackership n Tell (lightning talks!)",1427137200000,0,11337702,23695801,"past"
"221026558","DevRocket UK - March 2015 meetup",1427221800000,0,11409312,6777292,"past"
"wmqwflytfbgc","Developing An Intra-Oral Smart Camera",1427221800000,0,18290651,23560821,"past"
"220864801","March London React User Group",1427221800000,0,14538032,23618046,"past"
"218916199","March Meetup",1427221800000,0,6766032,12405302,"past"
"220848975","Automate Azure/Lessons Learned on Migrating Software",1427223600000,0,3118992,14262722,"past"
"dndfrkytfbgc","Open Night @ Create Space",1427223600000,0,12952892,17492492,"past"
"221277376","FREE Live Webinar on ""Career Opportunities in IoT"":  http://axelta.com/home.php",1427293800000,0,18493278,23722159,"past"
"220967512","Nature, Nurture or Neither?",1427306400000,0,16323952,1504781,"past"
"220918787","25th March 2015",1427306400000,0,18476818,23677449,"past"
"220602962","Introducing Myriad, a Mesos framework for dynamically scaling Hadoop workloads",1427308200000,0,15980712,10185422,"past"
"206136042","AWS meetup #14",1427308200000,0,3034712,1408458,"past"
"221056225","Unlocking big data: insights and (artificial) intelligence",1427392800000,0,8931222,1569305,"past"
"221264716","Software Testing Training Course - Realtime Approach - Demo",1427394600000,0,18511290,23710621,"past"
"mrmpdlytfbjc","Create Night",1427396400000,0,12952892,17492492,"past"
"219831924","Fortean London: The Sacred and Profane",1427398200000,0,16323952,10700952,"past"
"221413004","FREE Live Webinar on ""Career Opportunities in IoT"":  http://axelta.com/home.php",1427466600000,0,18493278,23724531,"past"
"rqjsdlytfblc","Bitnation Pangea Ambassadors Network (via Appear.in)",1427558400000,0,16733732,,"past"
"tmtcglytfbmc","Introduction2Bitnation",1427641200000,3600000,16733732,20315732,"past"
"220164765","LondonR user group meeting (note NEW VENUE)",1427735700000,3600000,1594526,4233342,"past"
"qvffxkytfbnc","Data Science Speakers Club",1427736600000,3600000,8931222,23082262,"past"
"221186041","Aprendiendo programación reactiva :: learning reactive programming",1427738400000,3600000,7522032,,"past"
"221075915","Explore SQL Server and its relationship with other database systems",1427823000000,3600000,14849742,5915942,"past"
"dndfrkytfbpc","Open Night @ Create Space",1427824800000,3600000,12952892,17492492,"past"
"221364071","Exhibition Launch Party: All of This Belongs to You",1427828400000,3600000,16323952,,"past"
"219878953","Network Drinks",1427907600000,3600000,8931222,23680751,"past"
"220633737","London Review Bookshop - Customer Evening",1427907600000,3600000,16323952,2426141,"past"
"218420302","Tech Startups and New Ideas Night",1427907600000,3600000,12983892,19862822,"past"
"220112232","Microservices need ... Service Discovery",1427909400000,3600000,13854122,805913,"past"
"221231238","April Magento Meetup - 1 April, Wednesday - dev tools, test automation, and PPC",1427909400000,3600000,1582377,,"past"
"220487889","Studies in Social Data @ Twitter, London",1427909400000,3600000,4273772,,"past"
"221495449","2nd Quant Lunch",1427973300000,3600000,13958342,23732014,"past"
"221077187","Open Source in Quantitative Finance",1427992200000,3600000,13958342,1577132,"past"
"221085725","The Bits Behind JS Bin - Remy Sharp",1427994900000,3600000,10534252,5588392,"past"
"mrmpdlytgbdb","Create Night",1427997600000,3600000,12952892,17492492,"past"
"221147290","Internet of Things Live Online Training (End-To-End IoT) - Paid",1428148800000,3600000,18493278,,"past"
"rqjsdlytgbgb","Bitnation Pangea Ambassadors Network (via Google Hangout)",1428159600000,3600000,16733732,,"past"
"tmtcglytgbhb","Introduction2Bitnation",1428246000000,3600000,16733732,20315732,"past"
"dndfrkytgbkb","Open Night @ Create Space",1428429600000,3600000,12952892,17492492,"past"
"221206682","Internet of Things Live Online Training - Paid - http://axelta.com/AxAcademy.php",1428494400000,3600000,18493278,,"past"
"221673404","R Coding dojo",1428512400000,3600000,1594526,6741752,"past"
"221496256","Let's Talk CyberTech",1428514200000,3600000,18138962,15074632,"past"
"220630203","STUMP THE DEVELOPER 003",1428597000000,3600000,13227122,18483622,"past"
"220631718","Global Engineering Debate 2015 Launch",1428600600000,3600000,16323952,23650677,"past"
"220947554","Science on Myself",1428600600000,3600000,16323952,1269832,"past"
"mrmpdlytgbmb","Create Night",1428602400000,3600000,12952892,17492492,"past"
"220926880","World Premiere at iMakr",1428602400000,3600000,16323952,13145892,"past"
"219573771","DEVELOPER EVENT (London + Hangout): EPM (smart contract testing suite)",1428602400000,3600000,18288573,19822202,"past"
"221322545","Journocoders workshop: APIs at the BBC",1428604200000,3600000,11274032,22394032,"past"
"221597535","Fashion in Motion: Grace Wales Bonner",1428667200000,3600000,16323952,1106260,"past"
"qrztxkytgbnb","Crypto Ledger Technologies by BitNation! Online meetup @ 1:30pm GMT",1428669000000,3600000,16733732,,"past"
"216931522","UK - High Performance Computing Reboot Beers and Food",1428688800000,3600000,1651926,835790,"past"
"221699026","NAO interfaces 2015: NAO Robot + SleepSense",1428735600000,3600000,18290651,23750995,"past"
"220478886","Potential Architecture + Pub Social",1428838200000,3600000,16323952,23650644,"past"
"219643834","ScrumMaster Course: Certified ScrumMaster Estimation & Planning by Martine Devos",1428912000000,3600000,1350857,1040306,"past"
"qvffxkytgbrb","Data Science Speakers Club",1428946200000,3600000,8931222,23082262,"past"
"221337723","April 2015 Meetup",1428946200000,3600000,2467322,20600832,"past"
"221127982","4th OpenDaylight and SDN meetup",1428948000000,3600000,3747522,19136882,"past"
"219613422","The Unknown Universe",1429029000000,3600000,16323952,11231942,"past"
"221086194","Building mobile applications with Ember & Getting started with ES6 modules today",1429031700000,3600000,10534252,5588392,"past"
"dndfrkytgbsb","Open Night @ Create Space",1429034400000,3600000,12952892,17492492,"past"
"221122888","Homebrewing for Beginners (cancelled)",1429038000000,3600000,12952892,,"past"
"221675673","The Kranky Geek WebRTC Show, 15th April 2015,",1429097400000,3600000,14318972,23748834,"past"
"221674318","FREE Live Webinar on""Power Constraints, Challenges & Strategies for IoT Devices""",1429108200000,3600000,18493278,23762248,"past"
"221132529","Performance Tuning Applications with Wildfly AS",1429117200000,3600000,1600595,1040306,"past"
"221475920","LondonLinuxDrinks Part II",1429119000000,3600000,8672662,5248032,"past"
"221706381","Awesome session by the Microsoft Azure App Service engineering team",1429120800000,3600000,3118992,1062684,"past"
"219645088","Martine Devos' Certified Scrum Product Owner Course",1429171200000,3600000,1350857,1040306,"past"
"221162767","HDInsight on Azure/Real-time data analysis on Azure",1429205400000,3600000,3118992,23700534,"past"
"221809103","[.NET User Group]: Monoliths to microservices. A Journey",1429205400000,3600000,13854122,1040306,"past"
"mrmpdlytgbvb","Create Night",1429207200000,3600000,12952892,17492492,"past"
"221831781","MedTech Hacking @GreatUniHack",1429290000000,3600000,18290651,23764532,"past"
"221260192","Software Testing Training Course - Real-time Approach - With realtime experience",1429351200000,3600000,18511290,23723217,"past"
"dfbnvhytgbxb","Monthly Meetup - Coffee and Chat",1429351200000,3600000,10337842,,"past"
"219742758","This Happened London #21",1429363800000,3600000,14556362,10375152,"past"
"tmtcglytgbzb","Introduction2Bitnation",1429455600000,3600000,16733732,20315732,"past"
"221841437","Big Data & Analytics Meetup, Sponsored by SoftLayer",1429549200000,3600000,6315162,6617232,"past"
"221166447","April 2015 LN Enterprise Tech Meetup",1429551000000,3600000,4455882,1470768,"past"
"221489718","Time series analysis with Spark and Cassandra",1429551900000,3600000,6709082,23503401,"past"
"221731802","Developer Sessions On Tour (Chancery Lane)",1429637400000,3600000,10534252,868959,"past"
"220622500","Containers - The Journey to Production",1429637400000,3600000,18445714,,"past"
"221885254","Data Science for Trends, Rail Streaming Data & Stateful Dataflows",1429637400000,3600000,3183732,23512042,"past"
"221701885","Celebrate Django 1.8",1429639200000,3600000,1830801,14997342,"past"
"dndfrkytgbcc","Open Night @ Create Space",1429639200000,3600000,12952892,17492492,"past"
"221213296","Internet of Things Meetup 43: Spring Showcase",1429639200000,3600000,2590642,22975522,"past"
"221722469","Personas suck! We tried User Personas: they don't work!",1429639200000,3600000,15390012,20966752,"past"
"220498736","Financial Planning & Analysis Conference, with training and networking",1429689600000,3600000,18099432,23674612,"past"
"220900108","Cassandra Day London!",1429691400000,3600000,1731903,5755172,"past"
"220633225","Women in Physics",1429704000000,3600000,16323952,23650785,"past"
"221458006","Zurich-London Eris Hangout & Meetup",1429720200000,3600000,18288573,19822202,"past"
"221724860","April London React User Group",1429723800000,3600000,14538032,23618046,"past"
"221733217","hackameetup - Beer, Pizza, Hackers",1429725600000,3600000,18370158,15074632,"past"
"221207016","Migrating a Perl application from MySQL to PostgreSQL",1429725600000,3600000,2019081,15522402,"past"
"221008235","A murder mystery in the library",1429810200000,3600000,16323952,5726622,"past"
"220321468","LOPUG Meetup on Thursday 23rd April, 6.30pm onwards",1429810200000,3600000,3531972,17997452,"past"
"221889861","[ClusterHQ] Docker, storage & microservices Open Workshop",1429812000000,3600000,13854122,,"past"
"mrmpdlytgbfc","Create Night",1429812000000,3600000,12952892,17492492,"past"
"220849046","Global Azure Bootcamp",1429952400000,3600000,3118992,6617232,"past"
"220767375","Who would pay for my MedTech idea? Maybe Customers? May be hospitals?",1429952400000,3600000,18290651,23750955,"past"
"221278586","[co-learn] DIY Orientation Thruster #4",1429954200000,3600000,12952892,,"past"
"221807487","Internet of Things (End to End) Live Online Training(Paid) 25th April (Saturday)",1429966800000,3600000,18493278,23761872,"past"
