id,name,city,address_1,address_2,lat,lon
24324441,"SAF Building","London","Imperial collage road",,51.49798,-0.176337
24327923,"CodeNode, ","London","10 South Place, London, EC2M 7EB",,51.518551,-0.086114
24327992,"Skillsmatter (CodeNode)","London","CodeNode, 10 South Place, London, EC2M 2RB, GB",,51.507351,-0.127758
24330162,"SchoonMeersen Campus of the University College Ghent ","London","Valentin Vaerwyckweg 1  9000 Belgium",,51.035545,3.702951
24332378,"Medical Sciences 31 A V Hill LT, Medical Sciences Building,","London","UCL, Malet Place, WC1E 6BT ",,51.524773,-0.133427
24339103,"The Royal Society","London","6-9 Carlton House Terrace, London, SW1Y 5AG",,51.505875,-0.132484
24344424,"http://dtd.analyticsweek.com/","England","http://dtd.analyticsweek.com/",,0,0
24347145,"Novotel Bristol Centre Hotel","Bristol","BS1 6HY",,51.450817,-2.586057
24347580,"AlphaSights","London","201 Borough High Street, Borough",,51.501709,-0.092416
24359838,"Angel Square","EC1V 1NS","Block 1",,0,0
24361081,"WeWork Old Street","London","18-21 Corsham Street, London  N1 6DR",,51.527657,-0.086574
24361089,"Dept Medicine, Imperial College","London","Norfolk Place, London W2 1PG",,51.517666,-0.172485
24363699,"Online Competition","Barcelona","WorldWide",,41.385063,2.173404
24372747,"Two Temple Place","London","WC2R 3BD",,51.511703,-0.112473
24372890,"Isarpost Eventlocation","München"," Sonnenstraße 24-26",,48.135494,11.564827
24374673,"LSE New Academic Building (NAB)","London"," 54 Lincoln's Inn Fields, London WC2A 3LJ",,51.515312,-0.117738
24375505,"King Arms","London","27 Wormwood Street, Bishopsgate, EC2M 1RP",,51.516113,-0.081778
24376907,"The Saint","London","Paternoster Square, EC4M 7DQ",,51.514706,-0.09917
24377244,"StreetHub","London","20 Ropemaker St, London EC2Y 9AR",,51.519608,-0.088246
24384760,"Twitter","London","20 Air St London W1B 5DL",,51.51059,-0.13656
24384955,"Global","London","Online",,51.507351,-0.127758
24385133,"IDEA London","London","9 Wilson Street, Shoreditch, London EC2A 2BB",,51.521832,-0.084641
24388293,"Edmond J Safra Lecture Theatre","London","King's College London, Strand WC2R 2LS",,51.511791,-0.115784
24391550,"Argos","London, SW1V 1EJ","279 Vauxhall Bridge Road, Victoria",,51.494823,-0.14203
24397270,"Angel Building","London","407 St John Street, Clerkenwell, London EC1V 4AD",,51.531151,-0.106024
24400555,"Geovation","London","1 Sekforde Street, Clerkenwell Green, EC1R 0BE",,51.523315,-0.104524
24400571,"Sainsbury's Headquarters","London","33 Holborn, EC1N 2HT",,51.517307,-0.108527
24412399,"Royal Statistical Society, 12 Errol Street ","EC1Y 8LX","London ",,51.522522,-0.090922
24412528,"NEW LIVE STREAM LINK","London","http://bit.ly/watchpanelforparity",,0,0
24414858,"Hotels.com (NOTE DIFFERENT BUILDING)","London","Address: Block 1, Angel Square, London EC1V 1NS, United Kingdom",,51.507351,-0.127758
24418714,"Arthur & Paula Lucas Lecture Theatre (S-2.18)","London","King's Building",,51.49585,-0.126188
244202,"The Betjamin Arms","London NW1 2QP","Unit 53, St. Pancras Station","Pancras Road",51.545597,-0.105074
24421399,"ITV London","London","ITV",,51.507351,-0.127758
24421548,"The Shard","London","The Shard",,51.504417,-0.0863
24425072,"The Bakery Worldwide ","London, EC1V 2TT","5th Floor, 230 City Road ",,51.528477,-0.093009
2464191,"Craft Beer Co.","London","82 Leather Lane, EC1N 7TR",,51.52129,-0.109947
2526131,"Ravensbourne College","London","6 Penrose Way Greenwich Peninsula SE10 0EW",,51.500153,-0.126236
2674661,"The Mermaid Conference & Events Centre","London","Puddle Dock Blackfriars, EC4V 3DB",,51.511593,-0.102261
2964501,"Science Museum","London SW7 2DD","The Science Museum, Exhibition Road, South Kensington ",,51.497295,-0.176503
3046741,"Roberts Building UCL","London","Torrington Place and A400",,51.522236,-0.13317
3132301,"Kensington Gardens, outside near the Serpentine Gallery","London","Serpentine Gallery Kensington Gardens London W2 3XA",,51.504787,-0.175008
3228392,"ARSENAL EMIRATES STADIUM","London","N5 1BU",,51.55793,-0.102236
3369182,"SapientNitro","London E1 6DU","8 Spital Square",,51.520271,-0.076569
3425742,"Club Workspace Clerkenwell Workshops  EC1R 0AT London United Kingdom","London","27/31 Clerkenwell Close ",,51.524548,-0.10642
3441202,"Pimlico Academy","London","Lupus Street, SW1V 3AT",,51.487934,-0.139915
3578552,"Le Pain Quotidien","London","64 Tottenham Court Road, London W1T 2ET",,51.520134,-0.13386
359032,"Bar Music Hall","London","134 Curtain Road, London, EC2A 3AR",,51.524475,-0.080335
3628292,"Oracle Corporation","London","One South Place London EC2M 2RB",,51.519234,-0.087501
3685992,"Dean Street Townhouse","London","69 - 71 Dean Street, London W1D 3SE",,51.513699,-0.132576
3697812,"The Slaughtered Lamb","London EC1V 0DX ","34-35 Great Sutton St",,51.523769,-0.09932
3758272,"Wellcome Collection ","London","Wellcome Collection 183 Euston Road London NW1 2BE",,51.525894,-0.133943
3873472,"Hand & Flower","London W14 8XJ","1 Hammersmith Road",,51.495953,-0.208504
3929882,"The Hub Westminster","London","First floor, New Zealand House, 80 Haymarket, SW1Y 4TE",,51.507904,-0.131782
3930402,"New World Stages","New York","340 West 50th St",,40.762791,-73.987503
3931122,"Digital Sandbox Network Events Center, ","New York","New York Information Technology Center, 55 Broad Street, New York, NY 10005",,40.705296,-74.011047
3931342,"Hand & Flower","Hammersmith, W14 8XJ","1 Hammersmith Road",,51.495953,-0.208504
4199012,"Oracle City Office ","EC2M 2RB","One South Place, London",,51.519234,-0.087501
420213,"The Albannach","London","66 Trafalgar Square, WC2N 5DS",,51.507461,-0.128659
4203522,"Cafe Nouf","London","8 lower Grosvenor Place, Victoria SW1W 0EN",,51.49826,-0.145161
4218162,"Main Entrance to the V&A, ","South Kensington","Brompton Road",,51.499168,-0.16446
4233342,"UCL Darwin Lecture Theatre (Lower Floor)","London, WC1E 7JG","Darwin Building, Malet Place",,51.523148,-0.132008
4233352,"UCL","London","UCL Darwin Lecture Theatre (Lower Floor) - Darwin Building, Malet Place, London, WC1E 7JG  ",,51.523148,-0.132008
4251062,"London National Maritime Museum","London","Romney Road, Greenwich, London SE10 9NF",,51.48077,-0.005396
4251062,"London National Maritime Museum","London","Romney Road, Greenwich, London SE10 9NF",,51.481911,-0.00589
4268362,"ExCeL - London","Poplar","1 Western Gateway, Royal Victoria Dock","London Docklands, E16 1XL",51.508782,-0.010522
4376162,"Public Works","London, E2 9DG","1-5 Vyner Street",,51.534519,-0.055723
4445402,"The Larrik Inn","London","32 Crawford Street W1H 5NN London ",,51.519402,-0.161757
4571802,"TentCity University at Occupy London (St.Paul's)","London","St. Paul's Cathedral",,51.513706,-0.099528
4731132,"Bank of Ideas","London","29 Sun Street - Tube: Liverpool St. or Moorgate",,51.516998,-0.088638
4756672,"Henry's Bar - Piccadilly ","London","W1J 8HX",,51.506737,-0.143285
4809572,"University of Westminster","London","Room C1.15, 115 New Cavendish Street",,51.52079,-0.140143
4817212,"The Westminster Hub","London","1st Floor, New Zealand House, 80 Haymarket, SW1Y 4TE",,51.507915,-0.131582
4817342,"Skills Matter","London","116-120 Goswell Road London, EC1V 7DP United Kingdom",,51.524509,-0.099154
486153,"Shoreditch Town Hall","London","380 Old Street","EC1V 9LT",51.527229,-0.079718
4882362,"Forward Technology (http://forwardtechnology.co.uk/venue)","London","Floor 2, Centro 3, 19 Mandela Street",,51.47789,-0.111501
4981602,"Razorfish UK","London","4th Floor, 23 Howland Street, W1T 4AY",,51.52132,-0.137359
5050822,"UCL Roberts 106","London","Roberts Building, Torrington Place, WC1E 7JE",,51.521744,-0.134188
5117352,"The Theodore Bullfrog"," London","26-30 John Adam Street, WC2N 6HL",,51.508839,-0.123962
5121422,"The Slaughtered Lamb,","London"," Great Sutton Street",,51.52322,-0.100609
5154822,"Sapient Global Markets","London","Eden House, 8 Spital Square London E1 6DU",,51.5205,-0.078337
5167652,"The O2","London SE10 0DX","Peninsula Square",,51.500019,-0.018276
5200222,"University College London - Wilkins Building, Wilkins Old Refectory","London","GOWER STREET, LONDON, WC1E 6BT",,51.524708,-0.133625
5212832,"Bonhill House","London","1-3 Bonhill Street, London, EC2A 4BX",,51.522724,-0.084817
5230562,"Gilt Bar & Lounge","EC3R 7NA","14 New London Street, London",,51.511147,-0.079239
5248032,"Cittie of Yorke ","London","22 High Holborn, WC1V 6BN",,51.515942,-0.107227
5264182,"Petrie Museum, UCL","London","Malet Place, WC1E 6BT",,51.523186,-0.132219
5269212,"Museum of London's Archaeology Archive","London","46 Eagle Wharf Road",,51.534062,-0.09266
5409472,"London Business School","London","Regent's Park London, NW1 4SA",,51.528046,-0.155747
5416312,"Innovation Warehouse","London","1 East Poultry Avenue, EC1A 9PT",,51.519104,-0.101962
5588392,"Skills Matter","London","116-120 Goswell Road London, EC1V 7DP",,51.524506,-0.099152
5677172,"Grant Museum of Zoology","London","Rockefeller Building, University College London, University Street, WC1E 6DE ",,51.52351,-0.135604
5698342,"IPC Media Building (Bluefin)","SE1 0SU","110 Southwark Street",,51.505924,-0.100221
5726622,"Mayfair Library, ","London","25 South Audley Street  London W1K 2PB",,51.509369,-0.151148
5755172,"The Grand Connaught Rooms Hotel","London","61-65 Great Queen Street","WC2B5DA",51.515161,-0.121137
5775322,"Media Science","London","53 Frith St, Soho, London, W1D 4SN",,51.513718,-0.13202
5885862,"Balls Brothers","London","Minster Court, Mincing Lane, EC3R 7PP",,51.510994,-0.081514
5915942,"O2 Workshop","London","229 Tottenham Court Road, W1T 7QG",,51.519119,-0.132462
6020822,"BSkyB offices","TW8 9DF","Great West House",,51.48774,-0.3133
6034372,"kalared.com","Maidstone","Bank st",,51.273052,0.521556
6034372,"kalared.com","Maidstone","Bank st",,51.273228,0.522114
6143962,"Forward Internet Group","London","Floor 2, Centro 3, 19 Mandela Street, NW1",,51.537804,-0.136739
6183482,"Google Campus - Central Working","London","4-5 Bonhill Street, London, UK",,51.52272,-0.085474
6270312,"The Old Doctor Butlers Head","London","2 Mason's Avenue (Off Coleman Street), Moorgate, London, EC2V 5BT",,51.515816,-0.09041
6293062,"Earls Court 2","London","Warwick Rd, SW5 9TA",,51.490124,-0.195271
6357312,"Forward","London","Floor 2, Centro 3 19 Mandela Street  London, NW1 0DU",,51.537758,-0.136774
6415442,"Tech Hub","London","4-5 Bonhill Street, EC2A 4BX",,51.522713,-0.08535
6519152,"Techhub @ Campus","London EC2A 4BX","4-5 Bonhill St",,51.522713,-0.08535
6617232,"HUB WESTMINSTER","London","New Zealand House","80 Haymarket",51.507789,-0.131651
6647742,"DoES Liverpool","Liverpool, L1 4LN","Gostins Building","32-36 Hanover Street ",53.40292,-2.984439
6741752,"TIM Group","London","3 Copthall Avenue, EC2R 7BH",,51.515968,-0.087815
6764882,"Gibson Hall","London","13 Bishopsgate London EC2N 3BA",,51.514557,-0.083627
6777292,"Mozilla","London","Mozilla, Floor 3, 101 St Martin's Ln","WC2N 4AZ",51.51026,-0.12705
6807372,"Olympia National Hall","London","Hammersmith Road W14 8UX",,51.496639,-0.210557
682646,"93 Feet East","London","150 Brick Lane",,51.521464,-0.071799
6858902,"Google Campus","London","4-5 BONHILL STREET LONDON EC2A 4BX",,50.453995,0.02024
6858902,"Google Campus","London","4-5 BONHILL STREET LONDON EC2A 4BX",,51.522724,-0.084817
6860372,"Park Plaza Riverbank","London","18 Albert Embankment",,51.490562,-0.122527
687651,"The British Interplanetary Society ","London","27/29 South Lambeth Road SW8 1SZ  ",,51.48548,-0.122337
687711,"Barbican Centre","London","Silk Street, EC2Y 8DS",,51.520115,-0.092562
6931892,"Park Plaza Westminster Bridge Hotel","London SE1 7 UT","200 Westminster Bridge Road",,51.501411,-0.117241
6954692,"New York","New York","TBC",,40.714352,-74.005974
6960412,"Münchenbryggeriet","Stockholm","Torkel Knutssonsgatan 2 Stockholm T-bana: Mariatorget",,59.320747,18.056202
6967312,"OpenCredo","London","42 Southwark Street",,51.504898,-0.093604
6974102,"UCL, Darwin Building, University College London, Gower Street ","London","University College London, Gower Street, London WC1E",,51.524536,-0.134037
697718,"Royal Festival Hall","London","South bank, SE1 8XX",,51.507465,-0.115863
6982212,"Initiatives of Change - London Office","London","24 Greencoat Place  SW1P 1RD",,51.493782,-0.13794
7058862,"Portcullis House (new building of the House of Commons) ","London","SW1A 2LW",,51.5014,-0.125002
710680,"Masala Zone","London","48 Floral St",,51.513118,-0.12326
7226762,"KPMG","London","15 Canada Square, E14 5GL",,51.505413,-0.016434
724891,"Old Salt Quay","London","Rotherhithe St",,51.504992,-0.045569
725459,"Asia House","London W1G 7LP","63 New Cavendish St",,51.519539,-0.146141
737596,"Natural History Museum","London","Cromwell Rd",,51.494998,-0.183198
7382212,"The Skills Matter eXchange","London","116-120 Goswell Road London, EC1V 7DP",,51.524506,-0.099152
7382392,"SkillsMatter eXchange","London","116-120 Goswell Road London, EC1V 7DP",,51.524506,-0.099152
739071,"Temple Tube Station","London","Victoria Embankment",,51.51102,-0.114249
7410282,"The Slade School of Fine Art, UCL","London","Gower Street WC1E 6BT",,51.522484,-0.132641
742447,"Nordic Bar","London","25 Newman St","(just off Oxford street to the North)",51.517805,-0.135793
7495992,"Join us on Skype for an online meetup","London","Skype ID to add: marcalondres",,51.508129,-0.128005
7577202,"Proud Camden","London","Chalk Farm Road, Camden, NW1 8AH",,51.542953,-0.149196
7652942,"Blueberry Bar","London","2-4 Paul Street, Shoreditch, London, EC2A 4JH",,51.522099,-0.084396
771183,"Smiths of Smithfield","City of London EC1M 6HJ","Charterhouse St",,51.519614,-0.102026
7725682,"Liverpool Art and Design Academy","Liverpool","2 Duckinfield Street",,53.405094,-2.97032
7730702,"balls brother minster exchange","London","ec3r 7pp",,51.510807,-0.08105
7731862,"Enthuse.me Offices","London","3 Plough Yard, Shoreditch, EC2A 3LP",,51.52272,-0.078999
7736262,"Peter Jones","London","Sloane Square, Chelsea",,51.492767,-0.157017
7740002,"17 Dacre House, ","London","Beaufort Street, London, SW3 5BH",,51.48292,-0.174156
7740002,"17 Dacre House, ","London","Beaufort Street, London, SW3 5BH",,51.48447,-0.175787
7772022,"Central Working","London","11-13 Bayley Street Bedford Square WC1B 3HD",,51.519314,-0.130426
7772472,"Tattershall Castle","London","Victoria Embankment Whitehall London SW1A 2HR ",,51.506088,-0.122374
7830522,"Qubit","London, W1F 8HT","20 Broadwick Street",,51.513691,-0.1354
7831562,"Nordic Bar","London","25 Newman STreet",,51.517857,-0.135665
7874982,"HMS President  ","London","On The Thames, Victoria Embankment, London EC4Y 0HJ",,51.510715,-0.108508
7911132,"Bskyb, 1 Braham Street, near Aldgate East Tube Station","London"," SKY NETWORK SERVICE, MAERSK HOUSE    1 BRAHAM STREET    London, London E1 8EP",,51.514278,-0.071724
7931512,"Shaping Cloud HQ","Manchester","Unit 1.1, 51 Bengal Street, M4 6LN",,53.484272,-2.226346
793683,"London’s Business Design Centre","Islington","Islington ",,51.534961,-0.103742
798859,"The Plough","London","27 Museum St","Bloomsbury",51.517777,-0.125644
8008292,"The Jamaica Wine House","London","St. Michael's Alley, Cornhill, EC3V 9DS",,51.513374,-0.086464
805913,"Skills Matter","London EC1V7DP","The Skills Matter eXchange","116-120 Goswell Road",51.524823,-0.099109
8078582,"General Assembly London Campus   ","London","144a Clerkenwell Road, 2nd Floor ",,51.522198,-0.109762
809434,"ExCeL London","London","1 Gateway",,51.484875,-0.094532
809843,"Camel & Artichoke","London","121 Lower Marsh, SE1 7AE",,51.500688,-0.113125
813778,"Hoop and Grapes","City of London","80 Farringdon Street ","EC4A 4BL ",51.516402,-0.104873
8154242,"Pullman Hotel","London","101 Euston Rd",,51.528736,-0.12674
817320,"Barbican Hall","London","Barbican Centre","Silk Street, EC2Y 8DS",51.51992,-0.092403
8188772,"Joe and The Juice","London","Dean Street",,51.514145,-0.132907
822387,"London College of Communication","London","Elephant & Castle","Podium Lecture Theatre",51.495777,-0.10073
8247242,"Event Space 1, Google Campus, ","London","4-5 Bonhill Street, London, EC2A 4BX",,51.522724,-0.084817
8285102,"Google Campus","EC2A 4BX","4-5 Bonhill Street",,51.52272,-0.085348
832043,"The Zetter","London","86-88 Clerkenwell Road","EC1M 5RJ",51.52247,-0.104325
835790,"Counting House Pub","London","50 Cornhill Rd","EC3V 3PD",51.513407,-0.085022
835790,"Counting House Pub","London","50 Cornhill Rd","EC3V 3PD",51.51341,-0.085022
836835,"The Old Kings Head","London. SE1 1NA","45 - 49 Kings Head Yard, ","Borough High Street,",51.50481,-0.089845
836835,"The Old Kings Head","London. SE1 1NA","45 - 49 Kings Head Yard, ","Borough High Street,",51.504818,-0.089849
8382672,"Ace Hotel","New York","20W 29TH STREET NEW YORK CITY, NY 10001",,53.962292,-1.0819
839148,"The Heeltap Pub","London SE1 1NX","White Hart Yard","Borough High Street",51.50428,-0.08907
8418232,"10gen London Office","London","2F-G, 5-25 Scrutton Street",,51.523361,-0.08379
844780,"Old Sessions House (Skills Matter)","London","  22 Clerkenwell Green",,51.522491,-0.105554
844785,"The Crypt (Skills Matter)","Islington","St James Church Clerkenwell ","Clerkenwell Close",51.55,-0.12
8466892," The Hillgate Pub","London","24 Hillgate Street, W8 7SR",,51.507851,-0.197569
847784,"Dana Centre Science Museum","London","165 Queens Gate","South Kensington, SW7 5HD",51.501984,-0.177638
8496192,"Clerkenwell Workshops","London","27/31 Clerkenwell Close",,51.523908,-0.106662
8499092,"Local Government Association House","London","Smith Square, SW1P 3HZ",,51.495693,-0.127037
8520182,"Translate","London","12-14 Kingsland Road ",,51.527584,-0.077806
8535062,"General Assembly London Campus","London","9 Back Hill  4/F ",,51.522533,-0.109436
8548342,"1 Old Billingsgate Walk 16 Lower Thames Street ","EC3R 8DX","London",,51.509064,-0.082897
8548412,"Facebook London","London","42 Earlham Street",,51.51384,-0.126126
855574,"London Zoo","London","Regent's Park",,51.532693,-0.156861
859716,"The Architectural Association","London","36 Bedford Square","WC1B 3ES ",51.518948,-0.13128
861311,"Brighton Dome","Brighton","Church Street",,50.824764,-0.141598
867750,"The Building Centre","London","Store Street","WC1E 7BT",51.519696,-0.131908
868959,"Knights Templar (Wetherspoons)","London","95 Chancery Lane","WC2A 1DT",51.515456,-0.112059
8726152,"UCL Christopher Ingold Auditorium","London  WC1H 0AJ","20 Gordon Street",,51.525414,-0.132736
8764022,"Campus, powered by Google","London","4-5 Bonhill Street",,51.522721,-0.085348
8769222,"Shoreditch House","London E1 6JJ","13 Bethnal Green Road",,51.523666,-0.076196
88454,"Museum of London","London","London Wall","London EC2Y 5HN",51.51731,-0.096949
8881762,"Juno","London E1 6JE","134-135 Shoreditch High Street",,51.526512,-0.078196
9071522,"The Parcel Yard","London","Kings Cross Station",,51.530659,-0.12317
911368,"University of Manchester Core Technology Facility","Manchester","46 Grafton Street",,53.418861,-2.166074
9127852,"Microsoft","SW1E 5JL","Cardinal Place, 80-100 Victoria Street, London",,51.497253,-0.140069
9325252,"Erlang Solutions","E1 1LU London","Suite 2.05, New Loom House, 101 Back Church Lane ",,51.512894,-0.067163
9326302,"Erlang Solutions","London","Unit 2.05, New Loom House, 101 Back Church Lane , E1 1LU London",,51.508129,-0.128005
9361762,"Bloomberg","London","39-45 Finsbury Square",,51.520458,-0.086959
9365192,"Campanja's offices","Stockholm","Kungsgatan 27, 111 56 Stockholm",,59.33585,18.06727
9400502,"Old Truman Brewery London","London"," Hanbury Street, London E1 6QR",,51.519657,-0.069014
9431172,"The Camel & Artichoke ","London","121 Lower Marsh City of London SE1 7AE",,51.500729,-0.113285
9565212,"Bloomberg","London","50 Finsbury Square, EC2A 1HD",,51.5204,-0.087082
9565212,"Bloomberg","London","50 Finsbury Square, EC2A 1HD",,51.520401,-0.087082
964744,"Westminster Reference Library","London","35 St Martin's Street","WC2H 7HP",51.509735,-0.130033
966965,"Indian YMCA","London","41 Fitzroy square","W1T 6AQ",51.53965,-0.155083
9709222,"Mendeley Ltd.","London","Ground Floor, White Bear Yard, 144a Clerkenwell Road London, EC1R 5DF",,51.522198,-0.109762
9709692,"Skills Matter at the MWB Business Exchange","London","107-111 Fleet Street, EC4A 2AB",,51.51421,-0.108423
9710442,"Manchester, Sheffield, Cambridge, London & Southampton","-","-",,55.378052,-3.435973
9710842,"Summerhall","London","1 Summerhall Edinburgh, EH9 1PL",,51.507336,-0.127683
980577,"BBC Worldwide","Ealing","Media Centre Board Room","3rd Floor, 201 Wood Lane",51.51,-0.3
9810282,"Mary Ward House","London","5-7 Tavistock Place, WC1H 9SN",,51.525276,-0.128508
981847,"The Monarch","London","40-42 Chalk Farm Road","Camden, NW1 8BG",51.54278,-0.148365
983978,"The Railway tavern","London","15 Liverpool Street","EC2M 7NX",51.517539,-0.082876
9851302,"Innovation Warehouse","London","Suite J, 1st Floor, 1 East Poultry Avenue, London EC1A 9PT",,51.518906,-0.10275
9853252,"Whittaker House","London","2 Whittaker Avenue, TW91EH ",,51.458755,-0.306908
9870852,"The Open Data Institute","London","3rd Floor","65 Clifton Street",51.50643,-0.12719
990222,"Royal Academy of Arts","London","Burlington House","Piccadilly",51.50877,-0.139313
9915852,"London Transport Museum","London WC2E 7BB","Covent Garden Piazza,",,51.512062,-0.122965
9917492,"Hong Kong Theatre - London School of Economics","London","Clement House",,51.513268,-0.115002
9970742,"The Open Data Institute","London","3F, 65 Clifton St, EC2A 4JE",,51.522163,-0.083438
9971312,"University of Southampton, Highfield Campus, Building 53","Southampton","University Road 1, SO17 1BJ",,50.93346,-1.395961
9990722,"Westminster University, welcome drinks & food in room C1.04 (1st floor) and talks in large lecture theatre (2nd Floor)","London","115 New Cavendish Street",,51.52071,-0.139973
1140333,"The Old Star","London","66 Broadway, Westminster, SW1H 0DB","Outside St James Park Tube",51.499954,-0.133796
11973262,"Keyworth Centre Events Theatre, London South Bank University","London","Keyworth Street, London SE1 6NG",,51.498089,-0.10213
1206141,"Soho Hotel","London","2 Richmond Mews",,51.51371,-0.133325
12123712,"Makers Academy","London EC1Y 1AA","25 City Road,  4th Floor",,51.522995,-0.08713
1232158,"Centre for Creative Collaboration","London","16 Acton Street","16 Acton Street, London WC1X 9NG",51.528741,-0.116529
1269832,"The Royal Society","London","6 - 9 Carlton House Terrace","SW1Y 5AG ",51.506312,-0.13208
12716292,"Queens Tower Rooms, Sherfield Building, Imperial College","London","Imperial college road, SW7 2AZ",,51.497944,-0.177121
13460012,"Xively","London","4th Floor, 13-21 Curtain Road, EC2A 3LT",,51.522598,-0.081117
13639452,"Somewhere central for easy access","London","Suggestions?",,51.517624,-0.099783
14143102,"The University of Exeter Forum","EX4 4QJ","Streatham Campus",,50.737263,-3.529642
14181472,"Amerigo Vespucci","London","25 Cabot Square, Mackenzie Walk, London E14 4QA",,51.504761,-0.02394
1432252,"IBM Southbank (SE1 9PZ)","London","76/78 Upper Ground","Southbank",51.506952,-0.111438
15348582,"University of Westminster - Cavendish ","London","115 New Cavendish St, London W1W 6UW",,51.520756,-0.13989
1569305,"London South Bank University","London","90 - 100 London Road, Elephant and Castle, SE1 6LN",,51.496994,-0.102633
1570565,"BMA House","London","Tavistock Square, London, WC1H 9JP",,51.52499,-0.129736
16225002,"Mozilla","London","Mozilla, Floor 3, 101 St Martin's Ln, London, United Kingdom","WC2N 4AZ",51.511215,-0.119824
16795082,"Centre de Convencions Internacional de Barcelona - CCIB","08019 Barcelona","Rambla Prim 1-17 ",,41.420902,2.2075
17331572,"Ozone Coffee","London","11 Leonard St",,0,0
17445082,"Grange Tower Bridge Hotel","London E1 8GP ","45 Prescot Street ",,51.511654,-0.071703
17720422,"University of Nottingham","NG7 2NR","Kings Meadow Campus, Lenton Ln, Nottingham ",,52.93494,-1.170946
17841542,"Skills Matter","London"," 116-120 Goswell Road, EC1V 7DP",,51.524509,-0.098982
17915622,"Kings Arms","London","65, Newcomen Street, SE1 1YT ",,51.502747,-0.091272
18239052,"LSE, Wolfson Theatre, New Academic Building","WC2A 3PH","54 Lincoln's Inn Fields",,54.072437,-2.784392
18581162,"The Innovation Hub, SAS, 199 Bishopsgate ","EC2M 3TY","London",,0,0
19136882,"IDEALondon","London","69 Wilson St, EC2A 2BB ",,51.521976,-0.084831
19311912,"Nominet UK","London","74 rivington street",,51.526245,-0.079195
19341082,"The Royal Holloway","TW20 0EX","University of London, Egham, Surrey. ",,51.425331,-0.56723
19822202,"The Coin Room @ the Barclays Accelerator","London","69 – 89 Mile End Road, E1 4TT",,51.520901,-0.052804
19945602,"The Royal Statistical Society","London","The Royal Statistical Society, 12 Errol Street, London, EC1Y 8LX",,51.522533,-0.090934
20080402,"Ministry of Justice","London","102 Petty France",,51.499359,-0.136434
20616922,"Land Registry HQ","Croydon","Trafalgar House, 1 Bedford Park, CR0 2AQ",,51.37878,-0.098635
22114192,"Wonga","London","Floor 4, Greater London House, Hampstead Road, NW1 7EJ",,51.533451,-0.13963
22232602,"Simon the Tanner","London","231 Long Lane SE1 4PR",,51.498409,-0.083399
22321632,"Covent Garden Dragon Hall Trust","London"," 17 Stukeley St WC2B 5LT ",,51.516903,-0.122605
22332682,"Dell Software","EC2M 1JH","46 New Broad St, London",,51.517208,-0.084844
22580922,"Satigo, floor 28th","EC3A 8BF","30 St Mary Axe",,51.514484,-0.080361
22975522,"One Fine Stay / Sherlock","London","300 St John Street, EC1V 4PA",,51.528202,-0.104494
23035252,"Imagination Technologies","Kings Langley","Home Park Estate, Hertfordshire, WD4 8LZ",,51.707054,-0.439785
23082262,"The Crypt @ St John's Church","London","Pitfield Street",,51.530304,-0.083583
23082262,"The Crypt @ St John's Church","London","Pitfield Street",,51.53037,-0.083626
23082262,"The Crypt @ St John's Church","London","Pitfield Street",,51.530396,-0.083497
23082262,"The Crypt @ St John's Church","London","Pitfield Street",,51.5304,-0.0837
23082262,"The Crypt @ St John's Church","London","Pitfield Street",,51.530422,-0.083669
23082262,"The Crypt @ St John's Church","London","Pitfield Street",,51.530422,-0.08369
23082262,"The Crypt @ St John's Church","London","Pitfield Street",,51.530437,-0.083626
23082262,"The Crypt @ St John's Church","London","Pitfield Street",,51.530437,-0.083647
23082262,"The Crypt @ St John's Church","London","Pitfield Street",,51.53045,-0.083712
23082262,"The Crypt @ St John's Church","London","Pitfield Street",,51.530464,-0.083647
23082262,"The Crypt @ St John's Church","London","Pitfield Street",,51.530464,-0.083669
23082262,"The Crypt @ St John's Church","London","Pitfield Street",,51.530476,-0.083497
23082262,"The Crypt @ St John's Church","London","Pitfield Street",,51.530476,-0.083669
23082262,"The Crypt @ St John's Church","London","Pitfield Street",,51.53288,-0.083068
23502527,"1 Old Jewry","London","EC2R 8DN",,51.514168,-0.090679
23547514,"Beekman Bar & Books","New York","889 1st Avenue (@ 50th Street) New York, NY 10022",,0,0
23560821,"Seminar Room 4.01","London","Royal School of Mines, Prince Consort Road, South Kensington, London. SW7 2BP",,51.499771,-0.176171
23571312,"The Internet - Hangouts on Air","Decrypted Land","London",,54.560886,-2.212512
23572184,"3rd Floor of Google Campus London","London","4-5 Bonhill St, Shoreditch EC2A 4BX",,51.522579,-0.085512
23575353,"Stack Overflow","London","Bentima House, 168-172 Old Street, London, EC1V 9BP ",,51.525036,-0.090498
23578130,"Loughborough University","Loughborough, LE11 3TU","Epinal Way",,52.764881,-1.229489
23602107,"Simply Business","EC2A 1AE","3rd floor, 1 Finsbury Square, Greater London",,51.520718,-0.087608
23615919,"The Fine Line (upstairs bar - go up the stairs and take a left)","London","Equitable House, 1 Monument Street, EC3R 8BG",,51.510391,-0.086369
23651180,"See Link For Details...","London","1st Floor, 81 Palace Gardens Terrace W8 4AT",,51.509239,-0.194224
23655686,"University of Strathclyde, Technology & Innovation Centre","Glasgow","121 George Street, G1 1RD",,55.860535,-4.243995
