eventId,topicId,times
219643792,10043,2
225935250,140943,1
dxnqnfyrlbkb,17703,1
dxnqnfyrlbkb,1097452,1
dxnqnfyrlbkb,10553,4
pkshsyrfbcc,15038,1
pkshsyrfbcc,10834,1
pkshsyrfbcc,6490,3
pkshsyrfbcc,17703,2
pkshsyrfbcc,15227,1
223995397,17703,1
11245813,190,1
91721962,160268,2
91721962,10579,1
91721962,3737,1
91721962,17703,4
91721962,480642,1
xnqkpynqbbc,20126,3
xnqkpynqbbc,21520,5
xnqkpynqbbc,17703,2
qkdbhlyvhbwb,1475,1
222202765,17921,1
222202765,10575,1
222202765,1505112,17
222202765,1737,1
222202765,1954,1
222202765,480642,2
219130902,17703,1
219130902,10575,1
183011222,10043,8
32335842,455,1
32335842,189,3
218567172,189,1
218567172,17703,3
224737193,1489372,1
224737193,160268,1
224737193,19724,1
9686284,405,1
16130202,637872,2
56590482,10358,5
tskbflytlbhb,187,1
15008522,10358,3
151540672,17703,5
151540672,15227,1
220968200,10358,2
220968200,1475,2
220968200,17703,1
206796932,827,1
206796932,1506522,1
mrmpdlyvcbkb,39012,1
225374894,6490,1
225374894,10575,1
225374894,85,4
225374894,10579,1
225374894,360491,1
225374894,480642,11
205170132,1064,3
205170132,179941,3
221968822,95360,1
221968822,10834,1
221968822,1954,1
221968822,1097452,1
221968822,17703,8
221968822,10581,1
4832622,37550,1
4832622,17703,1
221929421,10581,1
221425033,17703,3
221425033,1097452,1
4722297,17703,1
182491082,17703,3
182491082,15227,1
10601914,21750,2
10601914,37339,3
219377713,10358,3
219377713,1475,2
219377713,17703,1
219644042,10043,5
107557862,121802,5
107557862,10834,1
107557862,17703,3
107557862,1393422,1
107557862,921432,5
cdldnypgbjc,17703,1
201654722,84069,1
221967212,189,1
dnstglythbkc,17703,3
dnstglythbkc,188,3
qmlcpdyrfbcc,121802,2
qmlcpdyrfbcc,17703,3
dfbnvhythbvb,85,3
dfbnvhythbvb,480642,3
dxnqnfyrkbpc,17703,1
dxnqnfyrkbpc,1097452,1
dxnqnfyrkbpc,10553,4
223653747,17703,2
223653747,1097452,1
224100230,455,10
224100230,17703,6
224100230,80749,1
224107863,1238,2
224107863,17703,1
qkpmpypjblc,29661,2
qkpmpypjblc,17703,2
226486245,1434182,4
102910002,1512,4
102910002,99912,4
102910002,17703,1
102910002,81917,6
102910002,22601,1
dxnqnfyrhbtb,17703,1
dxnqnfyrhbtb,1097452,1
dxnqnfyrhbtb,10553,4
109410842,36026,3
5031998,17703,1
5526842,455,7
5526842,17703,4
mrmpdlytmbgc,39012,1
192662062,85,2
192662062,1470102,1
225506425,1475,1
225506425,1162902,1
225506425,502772,2
dfsnlhysgbfc,17703,1
dfsnlhysgbfc,1097452,1
dfsnlhysgbfc,10553,4
kvjhglyvkbhb,20126,1
kvjhglyvkbhb,1097452,1
kvjhglyvkbhb,502772,1
210452502,17703,1
210452502,139517,1
214512682,17703,1
214512682,480642,2
214512682,1431672,6
214512682,18296,1
4959867,455,7
4959867,17703,4
wskbflyvlbfb,187,1
wskbflyvlbfb,17703,2
55040192,827,2
221085725,7029,1
221085725,17703,1
221085725,78565,1
221085725,1097452,2
144256412,17703,1
144256412,339691,6
144256412,15227,1
dcsdmlyvjbmc,17703,3
dcsdmlyvjbmc,188,3
qkdbhlyvkbjc,1475,1
172121102,1260942,1
172121102,84070,1
172121102,10842,1
10017851,189,1
10017851,637872,1
13898744,17703,1
89173452,10043,1
89173452,189,1
89173452,637872,3
163027102,15992,2
163027102,84070,1
163027102,87614,13
102154902,17936,8
126754412,189,1
126754412,1327,1
126754412,1064,1
126754412,835,1
126754412,1475,1
126754412,190,2
126754412,1040,1
220003498,187,2
220003498,10575,1
224103161,1450612,2
224103161,6490,1
224103161,88327,1
220638006,17703,1
220638006,1471652,1
224557637,160268,1
224557637,827,1
224557637,1040,1
224557637,88327,1
179255272,58162,5
179255272,1162662,2
179255272,111155,1
179255272,179941,2
179255272,17703,1
179255272,480642,2
8738471,17703,1
219614566,1454542,3
219614566,1058992,2
219614566,1504751,4
69366482,17703,1
69366482,61679,5
69366482,1954,2
226076148,61682,2
226076148,18424,1
226076148,189,1
226076148,17936,1
226076148,1064,3
226076148,85,3
226076148,1505112,1
226076148,89062,1
226076148,29661,5
226076148,480642,4
qlwhfjysmbtb,17703,1
qlwhfjysmbtb,1097452,1
qlwhfjysmbtb,39012,1
221466509,1064,2
221466509,480642,2
rqjsdlytdbkb,6490,1
rqjsdlytdbkb,139517,1
73527002,2544,2
11096736,6490,2
11096736,189,1
11096736,80749,1
11096736,57424,1
11096736,17703,1
11096736,15166,1
180727112,10834,1
180727112,17703,1
180727112,1470102,1
182103722,56729,2
225116166,88170,1
225116166,17703,9
221974935,10043,1
221974935,10575,5
185901082,6490,1
185901082,22467,2
185901082,10834,1
185901082,82132,4
185901082,1470102,1
185901082,89062,1
185901082,72187,1
185901082,26906,1
185901082,10581,1
224254685,179941,2
221701885,10553,7
dfsnlhysdbqb,17703,1
dfsnlhysdbqb,1097452,1
dfsnlhysdbqb,10553,4
44414962,1040,2
44414962,7029,1
44414962,17703,2
44414962,53518,1
59355312,88170,1
59355312,58162,1
105372892,189,2
105372892,17703,5
105372892,15227,2
12790911,190,1
12790911,1512,1
12790911,189,7
142349352,17703,1
142349352,1097452,3
142349352,522,2
153797812,189,9
153797812,1097452,2
153797812,15227,3
153797812,1506522,1
153797812,17703,6
153797812,480642,1
25329221,827,4
25329221,18296,1
215354512,480642,1
215354512,140943,1
16117798,10358,3
16117798,88327,5
16117798,1097452,1
16575884,7029,5
16575884,637872,1
pkshsyqhbwb,53518,1
pkshsyqhbwb,7029,1
pkshsyqhbwb,1973,1
56151202,1512,1
56151202,189,9
56151202,58162,8
56151202,80749,1
56151202,1162662,8
56151202,85,1
56151202,1097452,2
56151202,18060,2
56151202,405,1
56151202,37550,1
56151202,190,2
56151202,17703,3
56151202,61680,2
221859493,89062,4
dcsdmlyvnbqb,17703,3
dcsdmlyvnbqb,188,3
224918528,1504699,1
224918528,17703,2
222342128,60832,1
222342128,17703,1
222342128,10581,1
222342123,17703,2
222342123,56729,1
222342123,1097452,1
103491112,106382,3
103491112,78565,1
226587407,179941,3
178965142,88327,3
178965142,82132,1
vpwbpynlbwb,189,1
vpwbpynlbwb,17703,4
vpwbpynlbwb,15227,2
vpwbpynlbwb,17936,1
54351032,16136,2
54351032,827,1
qnnlwhyslbjb,39012,2
210724042,1505112,1
210724042,87614,1
210724042,17703,2
210724042,1486432,6
210724042,1504752,1
210724042,1504751,4
160690522,17703,1
160690522,502772,2
222279458,39012,1
7477847,17703,4
7477847,37550,1
7477847,6490,2
7477847,189,14
7477847,15227,1
mrmpdlyvcbcc,39012,1
73705742,7029,2
26520081,121802,4
26520081,17703,1
141070122,85,1
141070122,480642,4
141070122,17703,2
110505032,1238,1
110505032,480642,1
110505032,17703,1
110505032,82132,1
113450922,77842,1
113450922,480642,7
113450922,78565,1
113450922,789,1
226809783,21750,1
226809783,10043,2
226809783,15992,1
dfsnlhyshbcc,17703,1
dfsnlhyshbcc,1097452,1
dfsnlhyshbcc,10553,4
dfsnlhyslbrb,17703,1
dfsnlhyslbrb,1097452,1
dfsnlhyslbrb,10553,4
vpmkpynnbzb,37339,1
vpmkpynnbzb,189,1
vpmkpynnbzb,17936,1
vpmkpynnbzb,10043,1
vpmkpynnbzb,88170,1
vpmkpynnbzb,15227,2
vpmkpynnbzb,637872,1
vpmkpynnbzb,17703,3
174653892,7029,2
174653892,39012,1
222258047,15580,1
160486682,17703,1
160486682,480642,3
160486682,10575,1
160486682,89062,3
89452342,188,1
17301962,20126,2
17301962,21520,3
148071052,10579,1
148071052,17703,3
226655885,6490,1
133909922,1058992,2
13093764,16225,1
13093764,17703,1
30397571,1181552,1
30397571,188,2
30397571,480642,3
30397571,77842,1
184307572,1064,1
184307572,637872,5
63138392,114656,2
63138392,15227,1
220917611,89062,2
220917611,17703,1
164459012,17703,1
164459012,106382,4
164459012,134115,1
222452842,774822,1
222452842,56729,1
222452842,21750,1
222452842,33167,2
222452842,1137362,3
222452842,88327,2
36554782,121802,2
36554782,17703,2
pkshsyrkbxb,57424,3
pkshsyrkbxb,455,1
pkshsyrkbxb,140943,1
pkshsyrkbxb,87614,1
135509012,6490,1
135509012,160268,1
135509012,281411,2
135509012,106382,1
135509012,17703,3
135509012,78565,5
135509012,19724,1
70000882,1417742,1
70000882,17703,1
210990152,84069,1
210990152,189,1
210990152,7029,1
210990152,17703,1
210064072,56729,1
222785865,189,1
222785865,17703,1
222785865,339691,5
221996855,10361,1
221996855,835,4
221996855,17703,1
221996855,789,1
125744022,189,1
125744022,121802,1
125744022,18060,3
125744022,61679,1
125744022,1058992,1
125744022,190,3
226726376,33167,3
209428502,189,2
225722330,189,1
225722330,1097452,1
225722330,637872,1
225303346,10575,1
225303346,56729,1
225303346,21750,1
225303346,17703,2
225303346,7848,1
225303346,10579,1
225303346,88327,1
8921257,190,1
8921257,189,2
207575252,179941,5
207575252,10579,4
207575252,56729,1
83981332,27591,2
83981332,61679,10
83981332,89062,3
83981332,17703,2
83981332,190,1
83981332,126345,1
tmtcglyvmbpb,6490,1
tmtcglyvmbpb,139517,1
dndfrkytcbrb,39012,2
56147122,1040,1
56147122,189,1
56147122,17936,13
77916012,78565,1
221666776,85,1
221666776,102227,3
221666776,1431672,1
221666776,15038,1
221666776,17703,1
221666776,18296,3
221666776,104961,1
221666776,148578,7
182843462,637872,6
126742782,112355,2
126742782,17703,1
126742782,58162,3
dfsnlhysjbgb,17703,1
dfsnlhysjbgb,1097452,1
dfsnlhysjbgb,10553,4
224849498,17703,1
223068615,17703,2
31549062,6490,1
31549062,17921,1
31549062,24120,1
31549062,21750,1
31549062,53518,1
31549062,78565,8
31549062,88327,1
225944524,6490,1
225944524,1393422,1
225944524,1470102,1
225891904,480642,4
225891904,17703,3
169549292,1475,1
169549292,15227,1
131483412,57424,1
131483412,18060,1
225826308,7029,5
225826308,17703,1
223787224,17921,1
223787224,10575,1
223787224,1505112,12
223787224,1737,1
223787224,1954,1
223787224,480642,2
221574611,71289,1
221574611,10575,2
221574611,1064,1
221574611,811352,1
221574611,789,1
221574611,140943,1
221574611,168154,1
221574611,89062,1
221574611,17703,1
221574611,85,2
221574611,480642,8
221574611,1393422,1
221574611,126345,1
222500374,25551,1
222500374,10575,1
222500374,1505112,1
222500374,168154,1
222500374,17703,1
222500374,10581,1
222500374,10579,1
222500374,15242,1
9457231,189,1
9457231,17703,1
qkpmpypdbdc,29661,1
qkpmpypdbdc,17703,1
201118492,188,1
201118492,17703,2
201118492,56729,1
201118492,93380,1
55493252,134115,3
55493252,85,14
55493252,140943,2
55493252,18060,3
55493252,15227,1
55493252,57424,1
55493252,17703,12
55493252,18296,1
55493252,480642,15
182840282,1504699,1
224509495,71289,1
224509495,18060,1
224509495,27591,1
224509495,111155,1
224509495,190,1
224509495,17703,1
224509495,360491,5
224509495,480642,2
121607952,6490,1
121607952,10575,1
121607952,15227,2
121607952,879262,1
121607952,17703,1
121607952,134115,1
121607952,615662,1
121607952,16390,3
121607952,21123,1
4855152,17703,1
4855152,26938,1
219330228,1064,2
219330228,1475,1
219330228,17703,1
219330228,188,1
226563611,17703,14
226563611,480642,5
226563611,85,1
226563611,502772,2
dmrxpkytgbcc,1040,2
dmrxpkytgbcc,1097452,1
223834518,1505112,2
223834518,7029,3
223834518,17703,4
223834518,1486092,1
182864622,16137,1
182864622,189,1
17436278,1040,2
17436278,17703,1
221166447,10579,1
221166447,17703,1
221166447,89062,1
10603603,1737,1
10603603,10842,2
225252576,27954,1
225252576,57424,1
225252576,17703,1
164946902,53518,1
164946902,1973,1
184849382,179941,1
34384572,190,3
34384572,15227,2
182842412,19724,1
182842412,17703,1
222317602,106382,1
222317602,1040,2
222317602,189,2
222317602,17703,6
mrmpdlyvlbgb,39012,1
123869482,10579,1
123869482,17703,2
qnnlwhyshblc,39012,2
153273192,1454542,2
153273192,17703,1
223681168,485,1
89338362,1064,15
89338362,1512,2
89338362,20126,1
89338362,10553,1
6868851,455,6
6868851,17703,3
225101820,15038,1
225101820,10579,1
225101820,18296,1
dbgfnyngbmc,16390,6
dbgfnyngbmc,6490,1
dbgfnyngbmc,17703,1
qjffgfyrjblb,189,1
qjffgfyrjblb,58162,1
qjffgfyrjblb,17936,1
qjffgfyrjblb,15227,2
qjffgfyrjblb,17703,3
qjffgfyrjblb,502772,4
156067152,189,1
156067152,39012,1
156067152,811352,1
156067152,1097452,2
156067152,17703,1
156067152,19724,5
57539912,17703,1
223834858,1504699,2
202298062,1504699,1
202298062,58162,1
202298062,1162662,1
202298062,77379,1
202298062,89062,1
202298062,17703,2
202298062,1137362,1
202298062,360491,1
202298062,88327,1
125193862,10358,2
125193862,1475,1
125193862,17703,2
89353112,20126,1
89353112,6490,2
89353112,189,5
89353112,71289,2
89353112,17936,1
89353112,15227,2
89353112,637872,1
89353112,37339,1
89353112,17703,2
89353112,10581,1
89353112,29661,1
213803212,485,1
213803212,18296,3
226436062,1238,1
226436062,17703,2
221674318,16225,1
221674318,1505112,7
221674318,1737,2
159451252,17703,2
159451252,480642,2
159451252,88327,1
226816271,17703,2
226816271,1240352,3
226816271,10579,1
226816271,22467,1
55334532,6490,4
55334532,18060,1
55334532,1097452,1
55334532,17703,3
55334532,190,1
55334532,480642,7
107499062,7029,2
187178902,179941,3
223835456,17703,1
223835456,17936,4
dndfrkysqbmb,39012,2
13093534,17936,2
218662899,189,1
218662899,58162,1
218662899,1162662,7
218662899,106382,1
218662899,160268,1
218662899,19724,5
16163647,17703,1
dxnqnfyrnbmb,17703,1
dxnqnfyrnbmb,1097452,1
dxnqnfyrnbmb,10553,4
218678816,10358,1
218678816,1475,1
218678816,17703,1
96172492,17703,6
96172492,480642,12
96172492,89062,1
162287502,480642,2
61896112,17703,2
61896112,114656,1
61896112,6490,2
61896112,480642,5
61896112,1097452,1
fdznqyqcbvb,20126,1
fdznqyqcbvb,21520,2
fdznqyqcbvb,17703,1
224039553,10579,2
35915582,17703,2
220431622,1162662,3
92998742,114656,1
92998742,15166,2
92998742,97776,3
222637614,17703,1
222637614,16390,5
222637614,56729,2
222637614,34051,1
155913862,17703,2
155913862,1486092,5
155913862,939612,1
155913862,1097452,1
12175040,17703,3
16833073,10043,2
173069182,1162662,1
173069182,17703,1
173069182,58162,4
dtbmqdyrnbfb,6490,1
dtbmqdyrnbfb,106705,2
dtbmqdyrnbfb,10358,1
dtbmqdyrnbfb,1097452,2
dtbmqdyrnbfb,57424,1
dtbmqdyrnbfb,17703,3
dtbmqdyrnbfb,1137362,1
dtbmqdyrnbfb,8304,1
dtbmqdyrnbfb,455,9
dtbmqdyrnbfb,88327,1
145818552,189,3
145818552,17703,5
145818552,1097452,1
145818552,15227,2
145818552,121802,2
163245682,17703,1
211510742,33876,1
211510742,17703,1
182852132,827,10
182852132,1737,1
182852132,15227,1
139682062,17703,1
139682062,81917,3
219911059,53518,1
219911059,7029,2
219911059,10842,1
219911059,6490,1
193464262,1475,1
193464262,17703,3
193464262,1097452,1
226321009,15121,1
226321009,56729,1
227022980,60209,1
227022980,1470102,1
227022980,480642,1
227022980,179941,1
206944032,10579,1
206944032,17703,1
206944032,56729,1
225841989,6490,3
225841989,71289,1
225841989,1470102,1
225841989,21750,1
225841989,18296,7
225841989,88327,1
20616111,179941,1
20616111,189,1
tmtcglyvcbfb,6490,1
tmtcglyvcbfb,139517,1
qlwhfjysjbvb,84681,1
qlwhfjysjbvb,160268,1
qlwhfjysjbvb,1097452,1
qlwhfjysjbvb,17703,1
qlwhfjysjbvb,16739,1
qlwhfjysjbvb,19724,1
dwjshcyqcbwb,189,1
dwjshcyqcbwb,17703,3
dwjshcyqcbwb,15227,1
36952352,6490,2
36952352,18718,2
36952352,16225,1
36952352,187,2
36952352,1737,1
36952352,88327,1
36952352,78565,10
107692502,10579,2
107692502,53798,1
107692502,480642,5
15389558,10358,4
15389558,1475,1
15389558,17703,2
72033892,10579,1
72033892,189,9
72033892,20479,1
kjphnynkbtb,17703,1
kjphnynkbtb,10834,1
kjphnynkbtb,15038,2
kjphnynkbtb,10575,1
181505022,939612,1
181505022,1478372,1
17622181,57424,1
17622181,7029,1
17622181,17703,2
225707180,17703,2
225485192,112471,1
226587791,17703,1
226587791,626,4
wskbflytfbgb,187,1
wskbflytfbgb,17703,2
kjphnynlbzb,16137,1
kjphnynlbzb,10834,1
kjphnynlbzb,17703,2
kjphnynlbzb,78565,2
kjphnynlbzb,80749,2
218005122,188,3
9681523,455,6
9681523,17703,3
176003322,6490,4
216750112,1137362,3
216750112,827,1
216750112,88327,1
149258292,71289,1
149258292,85,3
149258292,53798,1
149258292,149894,1
149258292,1470102,2
149258292,111155,1
149258292,17703,1
149258292,480642,9
149258292,833952,1
101753752,10043,2
112653772,18296,1
15045791,10358,2
15045791,1475,1
wskbflyvmbkb,187,1
wskbflyvmbkb,17703,2
dcwvwhysfbcb,94589,1
226163292,1475,1
226163292,1505112,1
226163292,480642,5
rqjsdlytfblc,6490,1
qvffxkytfbnc,85,1
qvffxkytfbnc,480642,2
185394622,1512,1
185394622,21750,1
185394622,17703,1
185394622,58162,1
185394622,81917,6
165058292,480642,1
165058292,6490,1
165058292,18718,1
165058292,84070,1
165058292,26938,1
211712492,10358,4
211712492,1475,1
211712492,17703,1
dmrxpkyvcbzb,1040,2
dmrxpkyvcbzb,1097452,1
15349368,6490,2
15349368,17703,3
mrmpdlytjbhc,39012,1
44891532,106382,4
71643962,17703,1
168163922,15992,1
168163922,17703,3
180489522,10358,3
180489522,89062,1
180489522,1097452,1
84498602,179941,2
84498602,18060,2
84498602,82132,1
101962842,480642,2
101962842,189,7
101962842,1097452,2
101962842,58162,2
224046865,10575,1
224046865,10043,7
224046865,56729,1
224046865,15227,2
224046865,17703,3
224046865,21591,1
140910542,17703,1
78144152,10358,4
78144152,1475,2
164831812,85,3
164831812,1505112,3
164831812,480642,6
164831812,502772,1
132128152,17703,2
9987022,827,3
9987022,17703,1
60911912,21067,1
60911912,17703,1
163668792,20126,1
163668792,37339,1
163668792,189,2
163668792,17936,1
163668792,637872,1
163668792,29661,1
191587742,179941,1
tmtcglytnbpb,6490,1
tmtcglytnbpb,139517,1
57879792,121802,6
57879792,17703,1
223489041,56729,1
221972920,7029,11
wbcqhlyvkbdc,10579,1
wbcqhlyvkbdc,139517,2
222931299,53518,1
222931299,1973,1
222931299,18296,1
116627272,140943,1
115732322,16390,8
115732322,10575,3
202077772,85,2
202077772,480642,3
194302742,191791,3
194302742,1471972,1
180734932,16,1
221389206,1064,1
221389206,121802,3
221389206,189,4
221389206,17703,1
221389206,17936,2
172016182,1162662,2
172016182,15166,1
172016182,58162,1
195466892,10575,1
226626490,57424,1
226626490,17703,1
226626490,16,1
226626490,10581,1
56147102,1040,1
56147102,189,1
56147102,17936,13
26255601,17703,2
26255601,480642,5
193891092,189,4
193891092,80749,3
193891092,17703,1
193891092,27591,1
193891092,480642,1
223256088,60832,1
223256088,1238,2
223256088,53798,1
223256088,18060,1
223256088,82132,3
223256088,168154,2
223256088,17703,4
223256088,480642,9
224845714,80749,1
224845714,160268,1
224845714,7029,5
224845714,106382,1
224845714,19724,1
224845714,18368,1
pkshsysnbvb,58162,1
pkshsysnbvb,89062,1
pkshsysnbvb,1475,1
pkshsysnbvb,17703,1
pkshsysnbvb,190,3
pkshsysnbvb,480642,1
pkshsysnbvb,77842,6
216736142,58162,5
216736142,85,1
216736142,7029,2
216736142,10842,1
216736142,1097452,2
216736142,17703,1
216736142,33167,1
216736142,21591,1
15990739,10358,4
15990739,17703,1
135981182,19373,2
135981182,87614,1
135981182,97776,9
135981182,78565,4
73846602,190,1
73846602,162018,1
73846602,19724,1
73846602,189,2
73846602,480642,1
cdldnypfbmc,17703,1
177477292,17703,1
177477292,189,3
177477292,1097452,2
220225251,1040,1
220225251,10575,1
220225251,27954,1
220225251,1238,2
220225251,89062,1
220225251,53518,1
220225251,17703,3
220225251,480642,2
220225251,1973,1
206591312,6490,1
206591312,58162,1
206591312,480642,2
206591312,18060,2
206591312,15227,1
206591312,87614,1
206591312,1475,1
206591312,33167,1
206591312,190,3
206591312,10579,1
225935212,140943,1
dcsdmlyvdbgc,17703,3
dcsdmlyvdbgc,188,3
220943409,89062,1
212940392,1064,2
212940392,124314,1
212940392,480642,1
68140662,10358,2
221003587,89062,1
221003587,6490,3
221003587,480642,1
221003587,33167,3
dhtdtcyqgbkc,253331,5
dhtdtcyqgbkc,17703,2
219645063,10043,5
54355972,17703,1
54355972,480642,1
22009621,17703,2
220631718,21750,3
220631718,833952,2
187066582,114656,1
187066582,78565,5
116749792,17936,4
vsqxhlytjbnc,84070,1
15654530,7029,2
222130357,10581,1
222130357,17703,2
222130357,835,2
83426292,10358,7
83426292,114656,1
83426292,18296,1
152652562,190,2
190709222,6490,1
190709222,80749,3
190709222,140943,1
190709222,1097452,1
190709222,37339,1
190709222,17703,1
190709222,1737,1
190709222,1954,1
190709222,10579,1
223750799,17703,2
25298931,101961,5
25298931,7029,3
25298931,1040,1
224786697,89062,1
133743112,189,2
133743112,18060,10
133743112,1097452,2
133743112,17703,1
133743112,190,3
133743112,480642,2
222643072,1022382,1
222643072,80749,2
222643072,7029,1
222643072,1097452,1
222643072,17703,2
222643072,1040,1
222643072,919492,3
12790898,1237512,1
12790898,189,1
12790898,1737,1
12790898,82132,1
12261913,1512,1
12261913,20126,1
12261913,626,1
12261913,10834,1
12261913,21520,1
12261913,17703,1
12261913,10579,1
172113202,179941,1
223886406,18071,2
223886406,39012,1
12790896,10043,18
12945424,189,3
12945424,29661,5
12945424,17703,2
12945424,6490,1
12945421,189,3
12945421,29661,5
12945421,17703,2
12945421,6490,1
182866722,10043,8
202273222,121802,1
202273222,789,2
90788362,253331,1
90788362,17703,1
90788362,144841,5
90788362,15227,1
170427912,179941,1
223812922,88170,1
15234143,189,1
15234143,827,1
15234143,17703,1
15234143,1737,3
218622275,480642,4
218622275,71289,4
218622275,18060,3
218622275,10581,1
222204314,189,1
222204314,58162,2
222204314,33167,2
8924016,57424,1
8924016,6490,1
8924016,17703,1
8924016,15166,1
wskbflyvdbfb,187,1
wskbflyvdbfb,17703,2
14042312,10842,1
218889597,17703,1
218889597,139517,1
12391067,126219,2
12391067,17703,1
47656452,80749,1
47656452,160268,1
47656452,827,4
47656452,106382,2
47656452,19724,3
47656452,88327,1
165019302,71289,1
165019302,40788,1
165019302,480642,1
165019302,18060,1
165019302,77842,1
220923028,160268,1
149266562,1238,1
149266562,16390,3
169330802,1486092,4
169330802,939612,2
169330802,78565,2
193146832,17703,1
193146832,921432,1
220321468,140943,1
220321468,985422,4
220321468,1137362,1
220321468,1475,1
220321468,190,1
220321468,88327,1
220321468,77842,5
12253712,455,6
12253712,17703,3
134886032,89062,1
134886032,57424,6
134886032,140943,1
134886032,27591,2
134886032,480642,1
174690532,189,1
dmrxpkytdbwb,1040,3
dmrxpkytdbwb,1097452,1
220353751,2544,2
181023842,20126,1
181023842,189,2
181023842,71289,1
181023842,58162,1
181023842,17936,1
181023842,121802,1
181023842,502772,1
181023842,179941,1
181023842,29661,1
152221542,1307,1
152221542,1097452,1
152221542,82132,1
152221542,56729,1
152221542,17703,4
152221542,112355,3
152221542,480642,10
qmlcpdyrhbtb,121802,2
qmlcpdyrhbtb,17703,3
226586971,84070,1
17274257,1137362,1
17274257,37550,1
17274257,7029,1
17274257,33167,1
xqmpqyppbfb,455,7
xqmpqyppbfb,17703,3
198133952,77842,5
23258101,17936,5
167270292,160268,4
167270292,827,1
167270292,24120,1
167270292,1737,1
167270292,1137362,5
167270292,88327,1
94922492,2544,1
94922492,121802,2
181765882,17703,2
181765882,921432,2
182865912,1504699,1
jpzhjlytmbdc,10575,1
jpzhjlytmbdc,85,1
jpzhjlytmbdc,1505112,1
jpzhjlytmbdc,21750,1
jpzhjlytmbdc,17703,3
jpzhjlytmbdc,1954,2
jpzhjlytmbdc,88327,2
81858682,16137,2
81858682,189,1
81858682,18296,1
11470904,19724,3
11470904,17703,6
99970942,480642,4
99970942,18060,1
dndfrkysnbcc,39012,2
120456172,106382,5
120456172,80749,1
213532342,6490,4
213532342,281411,2
213532342,187,1
213532342,1097452,2
213532342,1450612,2
213532342,17703,1
213532342,1973,1
32433072,89062,1
32433072,17703,1
32433072,10581,1
11724069,21750,2
11724069,26906,1
11724069,22467,2
11724069,17936,1
ndkvllytpbfb,106382,1
ndkvllytpbfb,10579,1
189607902,187,1
189607902,17703,2
189607902,1461192,4
225668266,17921,1
225668266,10575,1
225668266,1505112,15
225668266,93380,1
225668266,1737,1
225668266,1954,1
225668266,480642,2
200208072,26906,3
200208072,22467,1
120740832,6490,4
120740832,1506856,4
120740832,10834,1
120740832,24120,1
120740832,18060,8
120740832,82132,1
120740832,27591,3
120740832,190,4
120740832,21750,1
120740832,17703,1
120740832,61679,8
120740832,2544,1
120740832,33876,1
120740832,1470102,1
120740832,480642,1
220250955,1162662,9
220250955,827,2
220250955,160268,3
220250955,27142,1
220250955,1137362,6
220250955,88327,1
175122572,17703,1
dwjshcyqkbwb,189,1
dwjshcyqkbwb,17703,3
dwjshcyqkbwb,15227,1
124102132,124314,3
124102132,17703,3
124102132,29661,10
124102132,189,6
220918787,89062,1
220918787,17703,1
219984907,17703,2
219984907,480642,5
50561812,2544,1
50561812,17703,5
50561812,480642,1
50561812,1097452,1
50561812,77842,7
tmtcglyvkbfb,6490,1
tmtcglyvkbfb,139517,1
89005792,1505112,1
220294345,10575,2
220294345,58162,1
220294345,85,1
220294345,18060,3
220294345,1475,1
220294345,33167,4
220294345,2544,4
220294345,480642,7
91508502,112355,2
91508502,17703,1
45001742,106382,5
14915036,16390,8
153776002,10834,1
13069977,17703,1
226393215,17703,1
226393215,15227,1
226393215,921432,3
223637958,89062,1
223637958,16,1
223637958,10575,1
191934282,1238,2
191934282,17703,3
191934282,1240352,7
191934282,10579,2
191934282,1954,3
164182592,85,1
164182592,18060,1
164182592,21717,1
164182592,17703,2
164182592,190,4
164182592,1470102,1
164182592,480642,3
164182592,88327,1
15941375,455,1
tmtcglytlbmb,6490,1
tmtcglytlbmb,139517,1
88046712,88170,1
88046712,10579,1
88046712,10575,1
kjrnpynpbvb,2544,1
kjrnpynpbvb,17703,3
kjrnpynpbvb,189,6
kjrnpynpbvb,15227,2
kjrnpynpbvb,17936,1
slxsqypgbjb,121802,2
slxsqypgbjb,17703,1
219643834,10043,2
34421792,17703,2
29237171,121802,2
29237171,17703,2
222028048,85,1
222028048,10834,1
222028048,21750,1
222028048,15038,1
222028048,111155,1
222028048,811352,1
222028048,17703,1
222028048,480642,1
dfbnvhytgbxb,85,3
dfbnvhytgbxb,480642,3
220454295,85,2
220454295,3737,1
220454295,1475,1
220454295,1470102,1
220454295,21750,1
220454295,15038,18
220454295,18296,1
220454295,17703,4
220454295,480642,3
219960422,89062,1
219960422,1238,2
219960422,15227,2
219960422,10581,3
115920442,17703,1
115920442,1097452,1
35994182,10358,1
35994182,18296,1
12317237,16390,1
12317237,17703,1
113444782,17936,1
113444782,480642,6
113444782,1737,3
113444782,18296,2
113444782,18060,1
128183982,89386,1
128183982,7029,1
128183982,17703,1
226374209,190,2
226374209,480642,6
226374209,360491,12
226374209,17703,5
226374209,17936,1
219254470,6490,1
219254470,189,1
219254470,58162,1
219254470,57424,1
219254470,17703,1
219254470,190,2
219254470,480642,1
51522062,29661,2
167483972,187,2
167483972,17703,4
167483972,835,2
54015272,17936,7
49692742,10358,3
104586062,7029,1
jfdpjlytlbjc,6490,1
jfdpjlytlbjc,17703,1
jfdpjlytlbjc,502772,2
8086922,455,6
8086922,17703,3
216572192,1505112,7
216572192,10575,1
220754934,480642,1
